Date,short_window,long_window,entrydiff,exitdiff,Profit
2022-09-09 06:30:00,1.0085,1.0085499999999998,0 days 00:30:00,0 days 04:30:00,0.0024999999999999467
2022-09-09 14:30:00,1.004525,1.0045583333333334,0 days 00:30:00,0 days 02:00:00,0.00039999999999995595
2022-09-11 19:00:00,1.00735,1.0079166666666666,0 days 00:30:00,0 days 01:00:00,0.00039999999999995595
2022-09-11 22:00:00,1.008225,1.00795,0 days 02:00:00,0 days 05:00:00,0.01200000000000001
2022-09-12 07:00:00,1.013875,1.015,0 days 00:30:00,0 days 02:00:00,0.0021999999999999797
2022-09-12 18:30:00,1.0122749999999998,1.0121416666666667,0 days 00:30:00,0 days 02:00:00,0.001000000000000112
2022-09-13 01:00:00,1.01315,1.0131249999999998,0 days 03:00:00,0 days 06:00:00,0.0042999999999999705
2022-09-13 08:30:00,1.0141,1.0151416666666668,0 days 01:30:00,0 days 08:30:00,0.006800000000000028
2022-09-13 20:00:00,0.9974000000000001,0.9972666666666666,0 days 01:00:00,0 days 04:30:00,0.0018000000000000238
2022-09-14 04:30:00,0.9986999999999999,0.9985583333333333,0 days 00:30:00,0 days 01:30:00,0.0020000000000000018
2022-09-14 08:30:00,0.9994000000000001,0.9997083333333333,0 days 01:00:00,0 days 01:30:00,0.0020999999999999908
2022-09-14 20:30:00,0.9979,0.997925,0 days 01:00:00,0 days 05:00:00,0.0019000000000000128
2022-09-15 04:00:00,0.997275,0.9969999999999999,0 days 02:30:00,0 days 09:00:00,0.0029999999999998916
2022-09-15 15:00:00,0.9995,0.9996666666666666,0 days 01:30:00,0 days 04:30:00,0.0012999999999999678
2022-09-16 01:00:00,0.9995250000000001,0.9997333333333334,0 days 01:30:00,0 days 03:30:00,0.0037999999999999146
2022-09-16 16:30:00,1.001175,1.0007833333333334,1 days 22:30:00,2 days 03:00:00,0.0015000000000000568
2022-09-18 21:30:00,1.001125,1.0014166666666666,0 days 01:00:00,0 days 05:00:00,0.0031999999999999806
2022-09-19 07:00:00,0.998225,0.9978750000000001,0 days 02:00:00,0 days 13:00:00,0.006699999999999928
2022-09-19 22:00:00,1.00295,1.0029583333333332,0 days 00:30:00,0 days 03:30:00,0.0017000000000000348
2022-09-20 04:00:00,1.002625,1.0027083333333333,0 days 01:00:00,0 days 05:00:00,0.0049000000000001265
2022-09-20 20:00:00,0.996975,0.9970333333333333,0 days 02:00:00,0 days 06:30:00,0.007000000000000006
2022-09-21 08:00:00,0.9910749999999999,0.9912916666666667,0 days 00:30:00,0 days 14:00:00,0.00979999999999992
2022-09-22 00:30:00,0.9823,0.9822166666666666,0 days 02:00:00,0 days 04:00:00,0.005900000000000016
2022-09-22 09:30:00,0.9863000000000001,0.9867166666666667,0 days 00:30:00,0 days 01:00:00,0.0032999999999999696
2022-09-22 16:30:00,0.98375,0.9837583333333333,0 days 00:30:00,0 days 02:00:00,0.000500000000000056
2022-09-22 19:30:00,0.9836499999999999,0.9836416666666667,0 days 00:30:00,0 days 01:30:00,0.0010000000000000009
2022-09-22 22:30:00,0.9835,0.9836666666666667,0 days 00:30:00,0 days 08:00:00,0.008000000000000007
2022-09-23 09:30:00,0.975525,0.9755666666666668,0 days 00:30:00,2 days 06:00:00,0.008100000000000107
2022-09-26 11:30:00,0.96445,0.9649416666666667,0 days 03:30:00,0 days 06:30:00,0.0036000000000000476
2022-09-26 20:00:00,0.96185,0.9611916666666667,0 days 02:00:00,0 days 06:00:00,0.0031999999999999806
2022-09-27 04:30:00,0.9640500000000001,0.964325,0 days 00:30:00,0 days 01:00:00,0.0010000000000000009
2022-09-27 09:30:00,0.9626750000000001,0.9627249999999999,0 days 01:00:00,0 days 03:00:00,0.0041000000000001036
2022-09-27 16:00:00,0.9595250000000001,0.9595000000000001,0 days 00:30:00,0 days 01:00:00,0.00019999999999997797
